root_id,region,flow,super_class,cell_class,cell_type,side
804605,T2,intrinsic,interneuron,premotor_candidate,IN08A019,L
804607,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A025,L
804609,T2,intrinsic,interneuron,II|premotor_candidate,IN04B055,R
804610,T2,intrinsic,interneuron,premotor_candidate,"IN17A059,IN17A063",R
804612,T1,intrinsic,interneuron,BR|premotor_candidate,IN04B050,L
804613,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A004,R
804617,T2,intrinsic,interneuron,BI|premotor_candidate,IN21A028,L
804623,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B083,L
804628,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B038,R
804630,T3,intrinsic,interneuron,BR|premotor_candidate,IN03A050,L
804631,T2,intrinsic,interneuron,premotor_candidate,IN08B051_d,L
804632,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B040,R
804637,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A041,L
804639,T1,intrinsic,interneuron,BI|premotor_candidate,TN1a_g,R
804640,T2,intrinsic,interneuron,premotor_candidate,IN03A033,L
804642,T2,efferent,motor,wm,TTMn,L
804643,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B068,R
804645,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A012,R
804647,T1,intrinsic,interneuron,premotor_candidate,IN17A052,L
804649,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A009,L
804653,T3,intrinsic,interneuron,BI|premotor_candidate,IN06B047,R
804655,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B068,L
804656,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B051,L
804657,T1,intrinsic,interneuron,BR|premotor_candidate,IN12B023,R
804662,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A039,R
804663,T2,intrinsic,interneuron,BR|premotor_candidate,IN12B024_a,L
804665,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A033,L
